time,flow, temp, salt,aed_oxygen_oxy,aed_silica_rsi,aed_nitrogen_amm,aed_nitrogen_nit,aed_phosphorus_frp,aed_organic_matter_pon,aed_organic_matter_don,aed_organic_matter_pop,aed_organic_matter_dop,aed_organic_matter_poc,aed_organic_matter_doc,aed_phytoplankton_green,aed_phytoplankton_diatom,aed_phytoplankton_crypto
2004-03-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-13,0.003587963,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-15,0.0013888889,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-16,0.0013888889,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-28,0.003587963,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-29,0.003587963,3.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-03-31,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-08,0.0356481481,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-12,0.0085648148,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-14,0.003587963,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-22,0.003587963,2.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-23,0.0013888889,9.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-24,0.0013888889,6.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-25,0.003587963,5.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-26,0.0021990741,8.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-04-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-04,0.0142361111,0.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-05,0.0356481481,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-06,0.0171296296,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-07,0.044212963,1.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-13,0.0013888889,2.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-15,0.0028935185,3.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-16,0.0056712963,7.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-19,0.0085648148,6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-21,0.0013888889,8.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-24,0.0371527778,7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-25,0.0270833333,9.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-28,0.0892361111,11.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-05-31,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-01,0.1142361111,11.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-02,0.0642361111,14.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-03,0.0071759259,12.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-04,0.0071759259,14.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-06,0.021412037,16.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-07,0.003587963,8.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-08,0.003587963,8.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-10,0.003587963,17,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-12,0.0071759259,8.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-17,0.0071759259,10.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-18,0.0570601852,15,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-19,0.003587963,19.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-20,0.071412037,12.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-21,0.0570601852,14.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-22,0.0142361111,10.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-24,0.003587963,10.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-25,0.0570601852,12.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-26,0.0321759259,14,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-27,0.0178240741,16.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-29,0.05,16.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-06-30,0.0256944444,16.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-01,0.0171296296,19.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-02,0.021412037,18.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-03,0.0056712963,13.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-04,0.0099537037,12.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-07,0.0613425926,18.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-08,0.1084490741,17.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-11,0.0299768519,18.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-14,0.003587963,20.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-15,0.003587963,20.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-16,0.05,21.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-17,0.0270833333,24.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-18,0.0013888889,22.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-20,0.0328703704,18.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-21,0.0885416667,17.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-23,0.003587963,16.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-24,0.0085648148,21.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-07-31,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-01,0.0107638889,11.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-03,0.003587963,18.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-04,0.0071759259,20.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-05,0.025,18.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-06,0.2177083333,14.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-07,0.0071759259,11.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-09,0.0178240741,10,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-10,0.003587963,16,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-17,0.028587963,10.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-18,0.0071759259,10.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-19,0.003587963,10.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-21,0.0071759259,10.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-22,0.0013888889,4.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-28,0.003587963,10.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-30,0.003587963,11.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-08-31,0.0114583333,7.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-01,0.0013888889,14,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-03,0.0042824074,11.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-04,0.0270833333,13.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-07,0.0013888889,2.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-08,0.0142361111,2.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-09,0.0813657407,2.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-10,0.0200231481,3.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-11,0.028587963,3.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-12,0.0013888889,6.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-13,0.1670138889,9.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-14,0.1084490741,9.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-19,0.0313657407,5.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-21,0.0342592593,7.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-22,0.0613425926,12.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-23,0.0085648148,9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-24,0.0099537037,11.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-25,0.0028935185,10.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-09-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-07,0.003587963,11.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-08,0.0042824074,7.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-09,0.0356481481,6.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-10,0.0013888889,7.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-13,0.0028935185,5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-16,0.0071759259,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-17,0.028587963,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-18,0.0114583333,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-20,0.0013888889,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-22,0.0820601852,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-25,0.0699074074,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-26,0.0042824074,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-10-31,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2004-11-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
